label,tweet
"['puan', 'maharani', 'raya', 'ultah', 'demo', 'naik', 'harga', 'bbm', 'langsung', 'digeruduk', 'lengkap', 'puanmaharani', 'demo', 'bbm', 'dpr', 'legislatif', 'jokowi']",puan maharani raya ultah demo naik harga bbm langsung digeruduk lengkap puanmaharani demo bbm dpr legislatif jokowi
"['raja', 'yg', 'bantu', 'raja', '', '', '']",raja yg bantu raja
"['rakyat', '']",rakyat
"['rakyat', 'makan', 'jokowi', 'beton']",rakyat makan jokowi beton
"['rakyat', 'nkri', 'percaya', 'jokowi', '', 'gk', 'coba', 'sewa', 'buzzerp', '', 'rakyat', 'bodoh', 'omong', 'kau', 'antek', 'busuk', 'kau', 'buzzerp', 'rakyat', 'jokowi', 'mundur', 'makzulkanjokowisecepatnya', 'makzulkanjokowisecepatnya']",rakyat nkri percaya jokowi gk coba sewa buzzerp rakyat bodoh omong kau antek busuk kau buzzerp rakyat jokowi mundur makzulkanjokowisecepatnya makzulkanjokowisecepatnya
"['rakyat', 'susah', 'ngundang', 'artis', 'sarahsehan', '', '']",rakyat susah ngundang artis sarahsehan
"['rakyat', 'tertawa', 'bahagia', 'keluarga', 'cinta', 'raja', 'negeri', 'cinta', '', 'ditambahin', 'beban', 'laku', 'brutal', 'aparat', 'kuasa']",rakyat tertawa bahagia keluarga cinta raja negeri cinta ditambahin beban laku brutal aparat kuasa
"['rakyat', 'tolak', 'bijak', 'perintah', 'naik', 'bbm', 'rakyat', 'gerak', 'desak', 'perintah', 'peduli', 'nasip', 'rakyat', '']",rakyat tolak bijak perintah naik bbm rakyat gerak desak perintah peduli nasip rakyat
"['rakyat', 'yg', 'aku', 'jt', 'yg', 'campur', 'mahluk', 'astral', 'ya']",rakyat yg aku jt yg campur mahluk astral ya
"['rancang', 'kritik', 'anis', 'krn', 'bangun', 'benda', 'mati', 'yg', 'wujud', 'kota', 'tua', 'kawasan', 'senen', 'dll', 'sdh', 'site', 'plan', 'kawasan', 'kota', 'tua', 'sayang', 'tanah', 'abang', 'obrak', 'abrik']",rancang kritik anis krn bangun benda mati yg wujud kota tua kawasan senen dll sdh site plan kawasan kota tua sayang tanah abang obrak abrik
"['random', 'banget', 'mimpi', 'sodaraan', 'jokowi', 'qai', 'gendong', 'gendong', 'dianterin', 'pulang', 'dibeliin', 'main']",random banget mimpi sodaraan jokowi qai gendong gendong dianterin pulang dibeliin main
"['rawan', 'korupsi', '']",rawan korupsi
"['realisasi', 'pnbp', 'rp', 'triliun', 'tingkat', 'dg', 'rp', 'triliun', '']",realisasi pnbp rp triliun tingkat dg rp triliun
"['rem', 'banget', 'ky', '', 'spt', 'nya', 'iya']",rem banget ky spt nya iya
"['remisi', 'ramai', 'presiden', 'jujur', 'yg', 'pegang', 'kendali', 'hukum', 'less', 'moral', 'hancur', 'adil']",remisi ramai presiden jujur yg pegang kendali hukum less moral hancur adil
"['rencana', 'demo', 'tolak', 'naik', 'bbm', 'besar', 'besok', 'jokowi', 'tinggal', 'kabur', 'deh', 'makzulinlurahngibul', 'makzulinlurahngibul']",rencana demo tolak naik bbm besar besok jokowi tinggal kabur deh makzulinlurahngibul makzulinlurahngibul
"['rencana', 'demo', 'tolak', 'naik', 'bbm', 'besar', 'besok', 'jokowi', 'tinggal', 'kabur', 'makzulinlurahngibul', 'makzulinlurahngibul']",rencana demo tolak naik bbm besar besok jokowi tinggal kabur makzulinlurahngibul makzulinlurahngibul
"['resiko', 'bangsa', 'pimpin', 'cerdas', 'krearif', 'mudah', 'setir', 'komitmen', 'yg', 'kuat', 'utk', 'realisasi', 'janji', 'kampanye', 'nya', 'suka', 'puja', 'puji', '']",resiko bangsa pimpin cerdas krearif mudah setir komitmen yg kuat utk realisasi janji kampanye nya suka puja puji
"['rezim', 'jokowi', 'janji', '']",rezim jokowi janji
"['rezim', 'jokowi', 'kadrun', 'oposan', 'khilafuck', 'koruptor', 'buru', 'rente', 'pecat', 'kaum', 'sakit', 'hati', 'jual', 'surga', 'malas', 'kejang']",rezim jokowi kadrun oposan khilafuck koruptor buru rente pecat kaum sakit hati jual surga malas kejang
"['rezim', 'lupa', '', 'rakyat', 'presiden']",rezim lupa rakyat presiden
"['ribu', 'kayak', 'bbm', 'naik', 'turun', 'terminal', 'spbu', 'nelayan', 'cuman', 'blt', 'itu', 'sasar', 'grusa', 'grusu']",ribu kayak bbm naik turun terminal spbu nelayan cuman blt itu sasar grusa grusu
"['riwayat', 'naik', 'harga', 'bbm', 'era', 'jokowi', 'gila', 'makzulinlurahngibul', 'makzulinlurahngibul']",riwayat naik harga bbm era jokowi gila makzulinlurahngibul makzulinlurahngibul
"['rizal', '', 'klo', 'tolak', 'tentu', 'harga', 'bbm', 'pertamina', 'silah', 'beli', 'bbm', 'produksi', 'pertamina']",rizal klo tolak tentu harga bbm pertamina silah beli bbm produksi pertamina
"['roky', 'garong', 'gk', 'bsa', 'jdikan', 'acu', 'bikin', 'anak', 'yg', 'enak', 'aja', 'gk', '']",roky garong gk bsa jdikan acu bikin anak yg enak aja gk
"['rompas', 'bbm', 'rakyat', 'indonesia', 'susah']",rompas bbm rakyat indonesia susah
"['rustaman', '', 'plis', 'deh', 'jokowi', 'tinggal', 'istana', 'bogor']",rustaman plis deh jokowi tinggal istana bogor
"['saatnyabangkitmelawan', 'rezim', 'jokowi', 'pdiperjuangan', 'dukung', 'pkstolakkenaikanbbm']",saatnyabangkitmelawan rezim jokowi pdiperjuangan dukung pkstolakkenaikanbbm
"['sabar', 'rakyat', 'tunggu', 'dholim', 'khianat', 'doa', 'kau', 'panjat', 'timpa', 'rezim']",sabar rakyat tunggu dholim khianat doa kau panjat timpa rezim
['sadar'],sadar
"['sadis', 'yg', 'contoh', 'si', 'nyambo', 'praktek', 'mahasiswa', 'rakyat', 'yg', 'ber', 'daya']",sadis yg contoh si nyambo praktek mahasiswa rakyat yg ber daya
"['saha', 'eta', '', 'wani', '', '', '']",saha eta wani
"['salah', 'gagal', 'besar', 'jokowi', 'revolusi', 'mental', 'gagal', 'total', 'lembaga', 'hukum', 'negara']",salah gagal besar jokowi revolusi mental gagal total lembaga hukum negara
"['salah', 'mui']",salah mui
"['salah', 'ngeles', 'koyok', 'jokowi', 'mmg', 'dukung', 'berat', 'jokowi', '', '', '']",salah ngeles koyok jokowi mmg dukung berat jokowi
"['salahin', 'jokowi', 'emang', '', '']",salahin jokowi emang
"['salam', 'sehat', 'ya', 'kalo', 'sehat', 'nggemesin', '']",salam sehat ya kalo sehat nggemesin
"['salamatkan', 'sumatra', 'narkoba jangan', 'anak', 'anak', 'sumatra', 'hancur', 'gara', 'gara', 'narkoba']",salamatkan sumatra narkoba jangan anak anak sumatra hancur gara gara narkoba
"['saluut', 'ah', '', 'tepat', 'janji', '', '', '']",saluut ah tepat janji
['sambo'],sambo
"['sampeyan', 'ora', 'cerdas', 'kelola', 'negara', '']",sampeyan ora cerdas kelola negara
"['sampling', '']",sampling
"['sandiwara', 'pdip', 'jokowi', 'tugas', 'partai', 'kalo', 'bilang', 'mundur', 'semua', 'sebab', 'nggak', 'laku', 'citra', 'model', 'masyarakat', 'cedas', 'bong', '', '', '']",sandiwara pdip jokowi tugas partai kalo bilang mundur semua sebab nggak laku citra model masyarakat cedas bong
"['satgassus', 'satgas', 'bunuh', 'bantai', 'lahir', 'zaman', 'perintah', 'jokowi', 'bentuk', 'tito', 'karnavian', 'satgassus', 'merah', 'putih', 'duga', 'komplot', 'lindung', 'ferdy', 'sambo', 'ipw', 'polisi', 'elite', 'makzulkanjokowisecepatnya', 'makzulkanjokowisecepatnya']",satgassus satgas bunuh bantai lahir zaman perintah jokowi bentuk tito karnavian satgassus merah putih duga komplot lindung ferdy sambo ipw polisi elite makzulkanjokowisecepatnya makzulkanjokowisecepatnya
"['satu', 'adil', 'sosial', '', 'klo', 'ndak', 'ya', 'mustahil']",satu adil sosial klo ndak ya mustahil
"['sayang', 'otak', 'ga', 'kesana', '', '', '']",sayang otak ga kesana
['sayanggg'],sayanggg
"['sebentar', 'pakai', 'logika', 'sederhana', 'tuntut', 'jadi', 'sangka', 'memori', 'banding', 'hehehe']",sebentar pakai logika sederhana tuntut jadi sangka memori banding hehehe
"['sehat', 'presiden', 'serta', 'keluarga', 'tugas', 'moga', 'lancar', 'rejekiny', 'dll']",sehat presiden serta keluarga tugas moga lancar rejekiny dll
"['sejarah', 'naik', 'bbm', 'era', 'soekarno', 'jokowi', 'banding', 'bandingken', 'makzulinlurahngibul', 'makzulinlurahngibul']",sejarah naik bbm era soekarno jokowi banding bandingken makzulinlurahngibul makzulinlurahngibul
"['sejarah', 'naik', 'bbm', 'era', 'soekarno', 'jokowi', 'makzulinlurahngibul', 'makzulinlurahngibul']",sejarah naik bbm era soekarno jokowi makzulinlurahngibul makzulinlurahngibul
"['selamat', 'anas']",selamat anas
"['selamat', 'pagi', 'all', 'kecuali', 'jokowi']",selamat pagi all kecuali jokowi
"['selamat', 'pagi', 'bp', 'rakyat', 'spt', 'yg', 'layak', 'perintah', 'bantu', 'jk', 'yg', 'kerja', 'gaji', 'bawah', 'rp jt', 'baik', 'tdk', 'perlu', 'msih', 'ckp', 'hidup', 'klg', 'jk', 'mrk', 'bsa', 'brhemat']",selamat pagi bp rakyat spt yg layak perintah bantu jk yg kerja gaji bawah rp jt baik tdk perlu msih ckp hidup klg jk mrk bsa brhemat
"['selamat', 'rezim', 'jokowi', '']",selamat rezim jokowi
"['selamat', 'ultah', 'ya', 'mba', 'selamat', 'nikmat', 'kado', 'presiden', 'naik', 'harga', 'bbm', '', 'moga', 'umur', 'atas', 'derita', 'rakyat', 'indonesia', '', '']",selamat ultah ya mba selamat nikmat kado presiden naik harga bbm moga umur atas derita rakyat indonesia
"['selamatkanindonesia', 'dusta', 'kuasa', 'kuasa', 'dusta']",selamatkanindonesia dusta kuasa kuasa dusta
"['selesai', 'presiden', 'mas', 'indonesiabertutur']",selesai presiden mas indonesiabertutur
"['semua pasti', 'tahu', 'jabat', 'kadrun', 'kadrun', '', 'cari', 'aman', 'berani', 'tindak']",semua pasti tahu jabat kadrun kadrun cari aman berani tindak
"['senjata', 'mogok', 'massal']",senjata mogok massal
"['sepakat', '', 'gk', 'pletsiden', 'yg', 'lbih', 'blengsek', 'dri', 'jkw']",sepakat gk pletsiden yg lbih blengsek dri jkw
"['serius', 'mulia', 'tuan', 'presiden', 'pilih', 'menterimesum', 'emg', 'stok', 'org', 'kompeten', 'yg', 'gak', 'cabul', 'bejat', 'udh', 'habis', 'negeri']",serius mulia tuan presiden pilih menterimesum emg stok org kompeten yg gak cabul bejat udh habis negeri
"['sesuai', 'arah', 'presiden', 'jokowi', 'kait', 'subsidi', 'bbm', 'sasar', 'menteri', 'bumn', 'menteri', 'koperasi', 'ukm', 'luncur', 'program', 'solar', 'koperasi', 'solusi', 'solusi', 'solar', 'nelayan', 'bangkitbersamaet']",sesuai arah presiden jokowi kait subsidi bbm sasar menteri bumn menteri koperasi ukm luncur program solar koperasi solusi solusi solar nelayan bangkitbersamaet
"['sesuai', 'perintah', 'presiden', 'jokowi', 'intervensi', '', '']",sesuai perintah presiden jokowi intervensi
"['sesuai', 'visi', 'jokowi', 'untukkesejahteraannkri']",sesuai visi jokowi untukkesejahteraannkri
"['sesuai', 'visi', 'presiden', 'jokowi', 'ubah', 'kota', 'orientasi', 'jawa', 'sentri', 'indonesia', 'sentris', 'nihh', 'guys', 'untukkesejahteraannkri']",sesuai visi presiden jokowi ubah kota orientasi jawa sentri indonesia sentris nihh guys untukkesejahteraannkri
"['sesuai', 'visi', 'presiden', 'jokowi', 'ubah', 'kota', 'orientasi', 'jawa', 'sentri', 'indonesia', 'sentris', 'untukkesejahteraannkri']",sesuai visi presiden jokowi ubah kota orientasi jawa sentri indonesia sentris untukkesejahteraannkri
"['', 'si', 'joko', 'bukti', 'menyungsepkan', 'standar', 'hidup', 'rakyat', '', 'nurani', 'otak', 'yg', 'tumpul', 'puji', 'muji', 'si', 'jokowi', '']",si joko bukti menyungsepkan standar hidup rakyat nurani otak yg tumpul puji muji si jokowi
"['siap', 'catat', 'partai', 'aja', 'deh']",siap catat partai aja deh
"['sikap', 'politik', 'cak', 'imin', 'bener', 'unik', 'bahasa', 'yg', 'sederhana', 'tedeng', 'aling', 'tarik', 'gmn', 'jokowi', 'gak', 'presiden', 'umur', 'hidup', 'ya', 'haha']",sikap politik cak imin bener unik bahasa yg sederhana tedeng aling tarik gmn jokowi gak presiden umur hidup ya haha
"['situ', 'nilai', 'asn', 'beartitahun', 'tanggap', 'orang', 'indonesia', 'yg', 'didik', 'dengar', 'dapat', 'orang', 'lainapa', 'almarhum', 'habibie', 'kerja', 'negara', 'orang', 'bukti', 'ilmu']",situ nilai asn beartitahun tanggap orang indonesia yg didik dengar dapat orang lainapa almarhum habibie kerja negara orang bukti ilmu
"['skandal', 'selangkang', 'bilang', 'rusak', 'deh', 'tuh', 'moral', 'ajar', 'pmp', 'ngga', 'sich']",skandal selangkang bilang rusak deh tuh moral ajar pmp ngga sich
"['smg', 'hasil', 'bangun', 'banyuwangi kita', 'doa']",smg hasil bangun banyuwangi kita doa
"['soeharto', 'dalang', 'pki', 'iblis', 'laknat', 'penghisap', 'darah', 'rakyat', 'iblis', 'korup', 'dunia', 'aset', 'negara', 'yg', 'korup', 'bajing', 'kutuk', 'suharto', 'udah', 'sita', 'jokowi', '', 'monggo', 'kejang', 'maki', 'gueklo', 'gal', 'ngalami', 'jaman', 'bajing', 'cendana', 'jgn', 'byk', 'bacoott']",soeharto dalang pki iblis laknat penghisap darah rakyat iblis korup dunia aset negara yg korup bajing kutuk suharto udah sita jokowi monggo kejang maki gueklo gal ngalami jaman bajing cendana jgn byk bacoott
"['sok', 'ngajarin', 'ekonom', 'pakde', 'yg', 'tinggal', 'dgn', 'utang', 'siniground', 'breaking', 'mangkrakblusukan', 'siniga', 'efekhamburkan', 'anggar', '']",sok ngajarin ekonom pakde yg tinggal dgn utang siniground breaking mangkrakblusukan siniga efekhamburkan anggar
"['sok', 'tahiti']",sok tahiti
"['sok', 'tengah', 'putin', 'ngk', 'ketemu', 'dgn', 'jokowi', 'putin', 'bicara', 'topik', 'yg', 'bantu', 'rusia', 'merdeka']",sok tengah putin ngk ketemu dgn jokowi putin bicara topik yg bantu rusia merdeka
"['solusi', 'penjara', 'parara', 'jabat', 'jabat', 'jaman', 'jokowi', 'usaha', 'nikmat', 'pasilitas', 'sita', 'kaya', 'tanggung', 'pimpin', 'negara']",solusi penjara parara jabat jabat jaman jokowi usaha nikmat pasilitas sita kaya tanggung pimpin negara
"['sorban', 'trademark', 'nasrani', 'yahudi', '', '', '', 'drun', 'klo', 'baca', 'anak', 'kelas', 'sd', '', '', 'otakdoyong']",sorban trademark nasrani yahudi drun klo baca anak kelas sd otakdoyong
"['sorry', '', 'harap', 'pimpin', 'yg', 'amanah', 'pimpin', 'kota', 'blm', 'selesai', 'tinggal', 'percaya', 'pimpin', 'provinsi', 'pusat', 'tinggal', 'aneh', 'dipecaya', 'pimpin', 'nkri']",sorry harap pimpin yg amanah pimpin kota blm selesai tinggal percaya pimpin provinsi pusat tinggal aneh dipecaya pimpin nkri
"['spbu', 'swasta', 'subsidi', 'harga', 'beda', 'yah']",spbu swasta subsidi harga beda yah
"['spbu', 'vivo', 'sedia', 'harga', 'bbm', 'suruh', 'naik', 'jokowi', 'jokowi', 'senang', 'rakyat', 'sejahtera', 'makzulkanjokowisecepatnya']",spbu vivo sedia harga bbm suruh naik jokowi jokowi senang rakyat sejahtera makzulkanjokowisecepatnya
"['statement', 'goblok', 'yg', 'gw', 'baca', 'pagi']",statement goblok yg gw baca pagi
"['suara', 'suara', 'suara', 'suara', '', 'samapai', '', 'sistem', 'pertamina', 'baik', 'ya', 'amburadul', '']",suara suara suara suara samapai sistem pertamina baik ya amburadul
"['suara', 'suara', 'suara', 'suara', 'suara', 'suara', 'suara', 'suara', 'kait', 'diskriminasi', 'rumah', 'ibadah', 'kaum', 'minoritas', 'ri']",suara suara suara suara suara suara suara suara kait diskriminasi rumah ibadah kaum minoritas ri
['sukses'],sukses
"['sulit', 'tuju', 'partai', 'harap', 'duit', 'setor', 'kader', 'duit', 'ya', 'hasil', 'korupsi', 'koruptor', 'korupsi']",sulit tuju partai harap duit setor kader duit ya hasil korupsi koruptor korupsi
"['sumber', 'berita', 'refly', 'dkk', '', 'pokoke', 'yg', 'ngomong', 'jokowi', 'turun', 'undang', 'tepuk', 'tangan', 'emang', 'dukung', 'anies', 'ga', 'yg', 'waras', '', '', '']",sumber berita refly dkk pokoke yg ngomong jokowi turun undang tepuk tangan emang dukung anies ga yg waras
"['sumir', 'loe', 'yg', 'bikin', 'terang', '']",sumir loe yg bikin terang
['sungguh'],sungguh
"['suruh', 'resign', 'tanggal', 'desember', 'uang', 'iming', 'imingi', 'kerja', 'unit', 'lain sisa', 'kontrak', 'agustus', 'kerja', 'lebih dan', 'salah', 'langgar', 'atur', 'usaha']",suruh resign tanggal desember uang iming imingi kerja unit lain sisa kontrak agustus kerja lebih dan salah langgar atur usaha
"['surup', 'kaya', 'setan']",surup kaya setan
"['survei', 'indikator', 'bbm', 'tarik', 'puas', 'presiden', 'ketidaksetujuan', 'naik', 'bbm', 'pilih', 'baseline', 'jokowi']",survei indikator bbm tarik puas presiden ketidaksetujuan naik bbm pilih baseline jokowi
"['sy', 'paham', 'asn', 'selenggara', 'negara', 'sdm', 'yg', 'catat', 'bkn', 'presiden', 'yg', 'catat', 'bkn', 'krn', 'mrk', 'yg', 'catat', 'bkn', 'mustahil', 'mrk', 'berani', 'ttd', 'kepmenkeu', 'km', 'kecuali', 'perintah']",sy paham asn selenggara negara sdm yg catat bkn presiden yg catat bkn krn mrk yg catat bkn mustahil mrk berani ttd kepmenkeu km kecuali perintah
"['syukur', 'ga', 'ngelakuin', 'sisi', 'borok', 'pampang', 'nyata', 'tau', 'orang', 'ga', 'kuasa', 'lelah', 'pimpin', 'yg', 'palsu', 'inget', 'jokowi', 'gimana', 'hasil', 'tipu', 'rakyat', 'dgn', 'wajah', 'yg', 'bumi']",syukur ga ngelakuin sisi borok pampang nyata tau orang ga kuasa lelah pimpin yg palsu inget jokowi gimana hasil tipu rakyat dgn wajah yg bumi
['taekkk'],taekkk
"['tagih', 'janji', 'jokowi', 'pks', 'perintah', 'batal', 'naik', 'harga', 'bbm', 'makzulinlurahngibul', 'makzulinlurahngibul']",tagih janji jokowi pks perintah batal naik harga bbm makzulinlurahngibul makzulinlurahngibul
"['takut', 'iman', 'nya', 'jebol', 'jd', 'nya', '']",takut iman nya jebol jd nya
"['tampil', 'ilc', 'amat', 'jilat', 'oposisi', 'almukkarom', 'gay', 'ruang', 'status', 'abadi', 'homo', 'letoy']",tampil ilc amat jilat oposisi almukkarom gay ruang status abadi homo letoy
"['tangis', 'megawati', 'puan', 'jokowi', 'naik', 'harga', 'bbm', 'jaring', 'nusantara', 'pdip', 'konsisten', 'era', 'sby']",tangis megawati puan jokowi naik harga bbm jaring nusantara pdip konsisten era sby
"['tanya', 'mana', 'mahluk', 'tay', 'anyieng', 'nang', 'denger', 'bbm', 'coba', 'mana', 'hayo']",tanya mana mahluk tay anyieng nang denger bbm coba mana hayo
"['tar', 'turun', 'yg', 'kena']",tar turun yg kena
"['tega', 'rakyat', 'korban', 'kek', 'gin', 'negara', 'demokrasi', 'rindu', 'demo', '', '', '', '']",tega rakyat korban kek gin negara demokrasi rindu demo
"['teman', 'sj', 'bunuh']",teman sj bunuh
"['temen', 'gang', 'jokowi', 'd', 'solo', '', '', '', '']",temen gang jokowi d solo
"['terima', 'kasih', 'sembako', 'padang', 'cabe', 'ecer', 'udah', 'rb', 'kg', 'tinggi', 'indonesia', 'diri', '', 'bijak', 'ngambil', 'putus', '', 'terima', 'kasih', '']",terima kasih sembako padang cabe ecer udah rb kg tinggi indonesia diri bijak ngambil putus terima kasih
"['terimakasih', 'abah', '', '', 'selamat', 'pagi', 'salam', 'semangat', 'subuh', '']",terimakasih abah selamat pagi salam semangat subuh
"['terimakasih', 'hubung', 'konsultasi', 'pariwisata', 'ya', 'silah', 'ketik', 'info', 'abai', 'pesan', 'tunggu', 'balas', 'pesan', 'manual']",terimakasih hubung konsultasi pariwisata ya silah ketik info abai pesan tunggu balas pesan manual
"['tetep', 'semangat', 'losss', 'rakyat', 'gak', 'haus', 'jabat', 'dendam', 'okeee', 'lanjut', 'pk', 'jokowi']",tetep semangat losss rakyat gak haus jabat dendam okeee lanjut pk jokowi
"['tiada', 'hasut', 'rakyat', 'ya', 'pesan', 'asing', 'aseng']",tiada hasut rakyat ya pesan asing aseng
"['tim', 'cyber', 'crime', 'gimana', 'ni', '', 'ancur', 'mina', 'nkri']",tim cyber crime gimana ni ancur mina nkri
"['tindak', 'terang', 'issue-nya', 'cuman', 'panggil', 'doang']",tindak terang issue-nya cuman panggil doang
"['tinggal', 'panggil', 'programmer', 'minggu', 'beresya']",tinggal panggil programmer minggu beresya
"['tipu', 'jokowi', 'jenderal', 'presidencom']",tipu jokowi jenderal presidencom
"['tlonk', 'lindung', 'ekoun', 'q', 'dik']",tlonk lindung ekoun q dik
"['tolak', 'bangun', 'greja']",tolak bangun greja
"['tolak', 'bijak', 'jokowi']",tolak bijak jokowi
"['tolak', 'blt', 'tuntut', 'hukum', 'mati', 'koruptor', 'sapi', 'tuntut', 'hukum', 'mati', 'perkosa', 'santriwati', 'pesantren', 'ga', 'banget', 'laku', 'kayak', 'bocah']",tolak blt tuntut hukum mati koruptor sapi tuntut hukum mati perkosa santriwati pesantren ga banget laku kayak bocah
"['tolak', 'ibadah', 'minoritas', 'emang', 'perintah', 'peduli', 'gin', 'deh', '', 'presiden', 'republik', 'indonesia', 'resmi', 'ibadah', 'agama', 'minoritas', 'asal', 'partai', 'nasionalis', 'blm', 'berani', 'laksana', 'uud', 'pasal']",tolak ibadah minoritas emang perintah peduli gin deh presiden republik indonesia resmi ibadah agama minoritas asal partai nasionalis blm berani laksana uud pasal
"['tolak', 'naik', 'harga', 'bbm', 'dpd', 'pks', 'solo', 'sentil', 'janji', 'kampanye', 'presiden', 'jokowi', 'makzulinlurahngibul', 'makzulinlurahngibul']",tolak naik harga bbm dpd pks solo sentil janji kampanye presiden jokowi makzulinlurahngibul makzulinlurahngibul
"['tolak', 'pertalite', 'ekonom', 'ugm', 'ingat', 'janji', 'jokowi', 'berat', 'beban', 'rakyat', 'miskin', 'makzulinlurahngibul', 'makzulinlurahngibul']",tolak pertalite ekonom ugm ingat janji jokowi berat beban rakyat miskin makzulinlurahngibul makzulinlurahngibul
"['tolak', 'pertalite', 'ekonom', 'ugm', 'ingat', 'janji', 'jokowi', 'berat', 'beban', 'rakyat', 'miskin', 'suka', 'yah', 'bikin', 'sengsara', 'rakyat', '', 'makzulinlurahngibul', 'makzulinlurahngibul']",tolak pertalite ekonom ugm ingat janji jokowi berat beban rakyat miskin suka yah bikin sengsara rakyat makzulinlurahngibul makzulinlurahngibul
"['tolong', 'bantu', 'bineka', 'tunggal', 'ika', 'nya', 'kmna', '', 'makasih']",tolong bantu bineka tunggal ika nya kmna makasih
"['tolong', 'donk', 'hacker', 'nya', 'yg', 'sopan', 'biar', 'senang', '', '', '']",tolong donk hacker nya yg sopan biar senang
"['tolong', 'hapus', 'tweet', 'admin', 'pegang', 'akun', 'beliau', 'tau', 'banding', 'banding']",tolong hapus tweet admin pegang akun beliau tau banding banding
"['tolong', 'pa', 'jokowi', 'nih', 'no', 'wa', 'nya', 'situ', '', '', '']",tolong pa jokowi nih no wa nya situ
"['tolong', 'pusat', 'perhati', 'tolong', 'benah', 'adil', 'yg', 'jijik', 'please', '', '']",tolong pusat perhati tolong benah adil yg jijik please
"['tolong', 'rombak', 'maksud']",tolong rombak maksud
"['tolong', 'turun', 'harga', 'bbm', 'kerja', 'buruh', 'gaji', 'yg', 'bawah', 'standar', 'umr', 'harga', 'butuh', 'pokok', 'yg', 'gaji', 'yg', 'minim', 'harga', 'butuh', 'hidup', 'keluarga', 'tingkat', 'gaji', 'nggak', 'naik', 'sesal', 'pilih']",tolong turun harga bbm kerja buruh gaji yg bawah standar umr harga butuh pokok yg gaji yg minim harga butuh hidup keluarga tingkat gaji nggak naik sesal pilih
"['tp', 'nyata', '']",tp nyata
"['tri', 'agama', 'langsung', 'jokowi hasil', 'nol']",tri agama langsung jokowi hasil nol
"['tri', 'jabat', 'gaji', 'langit', 'fasilitas', 'mewah', 'gilir', 'bantu', 'rakyat']",tri jabat gaji langit fasilitas mewah gilir bantu rakyat
"['tri', 'kayak', 'gin', 'aja', 'dipake', '', '', '']",tri kayak gin aja dipake
"['', '', '', 'tri', 'tri', 'jokowi', 'ngak', 'becus', 'kerja', '', '', '', 'menkoinfo', 'aman', 'data', 'digital', 'tanggung', 'bssn', 'klik', 'baca']",tri tri jokowi ngak becus kerja menkoinfo aman data digital tanggung bssn klik baca
"['trus', 'lu', 'larang', 'gw', 'do a', 'keburu', 'kuasa', 'yg', 'zalim', 'dukung', 'pake', 'turun', 'abu', 'jahal', 'abu', 'jahal', 'kyk', 'abu', 'janda', 'yg', 'gerombol', 'lu', 'dukung', 'si', 'jokowi', 'yg', 'zalim', 'paham']",trus lu larang gw do a keburu kuasa yg zalim dukung pake turun abu jahal abu jahal kyk abu janda yg gerombol lu dukung si jokowi yg zalim paham
"['tuduh', 'kpk', 'era', 'gemilang', 'perintah', 'jokowi', 'tekan', '', 'gerombol', 'kadrun', 'ragu', 'pimpin', 'jokowi', 'dukung', 'kpk', 'sungguh', 'ingkar', 'benar']",tuduh kpk era gemilang perintah jokowi tekan gerombol kadrun ragu pimpin jokowi dukung kpk sungguh ingkar benar
"['tuduh', 'radikul', 'nih', 'kang', 'surpenya', '', '', 'harga', 'bbm', 'percaya', 'publik', 'jokowi', 'rendah', 'amat', 'masyarakat', 'susah']",tuduh radikul nih kang surpenya harga bbm percaya publik jokowi rendah amat masyarakat susah
"['tuhbocil', 'gk', 'ikutin', 'jejak', 'azwarnih', 'sbg', 'mantan', 'bupati', 'sukses']",tuhbocil gk ikutin jejak azwarnih sbg mantan bupati sukses
"['tuju', 'indonesia', 'sikap', 'dikte', 'negara', 'koruptor', 'yg', 'raup', 'untung', 'utk', 'pribadi', 'erick', 'blak-blakan', 'jokowi', 'musuh', 'negara', 'gegara']",tuju indonesia sikap dikte negara koruptor yg raup untung utk pribadi erick blak-blakan jokowi musuh negara gegara
"['tunggu', 'jokowi', 'jd', 'tum', 'pdip', 'br']",tunggu jokowi jd tum pdip br
"['tuntut', 'scr', 'hukum', 'si', 'jkw']",tuntut scr hukum si jkw
"['turun', 'aja', 'yg', 'paksa', 'ga']",turun aja yg paksa ga
"['turun', 'bbm']",turun bbm
"['turun', 'jalan', 'dkk', 'kalo', 'cuman', 'medsos', 'tuh', 'dimentioned', 'cuman', 'ketawa', 'mesam', 'mesem', 'aja']",turun jalan dkk kalo cuman medsos tuh dimentioned cuman ketawa mesam mesem aja
"['turun', 'tangan', 'langsung']",turun tangan langsung
"['turut', 'tinggi', 'sistem', 'demokrasi', 'negeri', 'hidup', 'mbak', 'coba', 'aja', 'korupsi', 'mbak', 'lihat', 'turut', 'wajar', 'gimanapun', 'jokowi', 'letak', 'srimulyani', '', '']",turut tinggi sistem demokrasi negeri hidup mbak coba aja korupsi mbak lihat turut wajar gimanapun jokowi letak srimulyani
"['twit', 'tindak', 'bahaya', 'sulut', 'provokasi', 'massa', 'intoleran', 'anarkis', '', 'cari', 'proses', 'hukum', 'akun', '', '']",twit tindak bahaya sulut provokasi massa intoleran anarkis cari proses hukum akun
"['udah', 'aja', 'kagak', 'ngarti', 'ente', 'kadang', 'kadang', 'ente']",udah aja kagak ngarti ente kadang kadang ente
