datetime,username,content
2023-02-15 15:25:48+00:00,convomf,"💙 pas kepoin ig mas crush, pas aku mau klik dia di daftar pencarian, aku malah nge klik profil dan malah jadi ngeliat sg dia huaaaa mana aku kepoin pake ig pertama aku, btw aku sama mas crush ga follow followan ya malu banget t_t"
2023-02-15 15:25:35+00:00,convomf,"💙 jadii cowo aku besok ultah nih, aku gofood kue atau gofoodA&amp;W aja yaa dia suka AW soalnya?posisi lagi ldr hikss"
2023-02-15 15:25:07+00:00,convomf,💙 info apart di jkt yg pet friendly / boleh bawa hewan dong pliss butuh bgt😭 atau siapapun temen kalian yg punya hewan &amp; tinggal di apart jkt tolong bgt kasitau dongg sender lg butuh bgt😭 https://t.co/RhwyGTAsQI
2023-02-15 15:25:06+00:00,convomf,💙 celana new jeans di mv omg itu modelnya apa ya namanya??? tiaaa
2023-02-15 15:23:33+00:00,convomf,"💙 gue suka virtual hasilnya NT, eh malah naksir temennya yang jelas2 ga kenal gue 😔"
2023-02-15 15:22:16+00:00,convomf,"💙 kalo kalian bisa puter waktu, kalian mau ngubah apa?

me: pgn pake behel biar gigi sender rapi terus ga suka diketawain waktu buka masker"
2023-02-15 15:20:21+00:00,convomf,💙 untuk quality time better nonton bioskop atau karaoke yaa? sender lagi ga baik baik aja
2023-02-15 15:20:14+00:00,convomf,"💙 hal kayak gini bisa jadi motivasi buat nabung, karena biaya pendidikan semakin lama semakin mah4l, cr : r3ply b4s3 s3b3l4h https://t.co/s4HKFusqVY"
2023-02-15 15:20:11+00:00,convomf,💙 kalian percaya gak? https://t.co/KjKVEjSJh6
2023-02-15 15:19:23+00:00,convomf,"INI KALAU LAGI CEMBURU BANYAK-BANYAK DIA SELALU MINTA IZIN DULU, HE'S SO CUTE 😭 💭 https://t.co/xDO6uzKADr"
2023-02-15 15:18:37+00:00,convomf,"Ada yg suka dan mau denger versi speed up ga? Ntar sender drop pl kalo ada 💭

https://t.co/zmGm9Dfvq2"
2023-02-15 15:15:52+00:00,convomf,💙 he's too perfect to be mine😔
2023-02-15 15:14:04+00:00,convomf,💙 minta resep sambel yang ada dirumah kalian dong ✨✨
2023-02-15 15:10:48+00:00,convomf,💙 guys pernah ga si ngerasa ga pantes tiap mau pcrn😞
2023-02-15 15:10:40+00:00,convomf,💙 pengen bikin rekening tabungan deposito kira2 bank yg recommended bank apa ya gais? btw aku sekarang pake bri yg simpedes buat rekening biasa
2023-02-15 15:10:03+00:00,convomf,💙 iyhh kh banhh?? https://t.co/9gVYu3TzNL
2023-02-15 15:09:08+00:00,convomf,💙 gais aku baru reinstall lagi tele dan channel+chat ilang semua dari akun lama ku.. rekomen di tele dong aku bisa ngapain aja kaya chanel loker/film/korea gitu trims!
2023-02-15 15:08:48+00:00,convomf,💙 ada yang pernah? kasih aku solusi dong? tysm https://t.co/dYJoXCL1pq
2023-02-15 15:08:11+00:00,convomf,💙 Ini termasuk oksidasi gk? Padahal baru satu jam https://t.co/fkvhDtoVSL
2023-02-15 15:05:47+00:00,convomf,💭 hlo hepi ga klian hri iniii
2023-02-15 15:05:09+00:00,convomf,"💙 guys, aku pengen ganti nomor twt knp ga bisa terus ya? itu kenapa😭"
2023-02-15 15:05:02+00:00,convomf,"💙 hari ini ada yang ultah gak? kalo ada, selamat ulang tahun ya, semoga menjadi pribadi yang lebih baik dari sebelumnya, hbd dari sender ✨"
2023-02-15 15:04:01+00:00,convomf,💙 Drop your gamon playlist or songs https://t.co/O0xkRw8F7S
2023-02-15 15:04:00+00:00,convomf,💙 tempat seru di jogja tapi yang masih sekitar kota nya yaap ☺️
2023-02-15 15:01:56+00:00,convomf,💙 argh aku bnrn pusing mnghadapi smua ini smoga aku lbih dikuatkan dan maret tgl 28 aku dterima di kampus yang aku mau aamiin aamiin aamiin aku pgen nangis tp laper jg smg aku GAK PUSINH INTINYA
2023-02-15 15:01:29+00:00,convomf,💙 kepala aku pusing tapi jam segini tugas aku belum beres juga
2023-02-15 15:01:21+00:00,convomf,"💙 pengen deketin orang, tapi orangnya aja ga kenal gue. jauh pula domisilinya 😭😭"
2023-02-15 14:59:56+00:00,convomf,💭 hlo ada yg pnya meme jlek gini kh https://t.co/soZJLt1vCU
2023-02-15 14:58:11+00:00,convomf,"Malam kakak-kakak semua kenalin nama aku cery (jangan salfok idung itemku ya soalnya babuku lupa bersihin, tau-tau pas keckrek dia baru nyadar kalo idungku kotor) 💙 https://t.co/h1gkh4GKLE"
2023-02-15 14:56:34+00:00,convomf,"💙 aku kmrn liat ada affiIiate atau apa tuh yg nawarin cermin yg ada gagang nya, trs belakang nya ada mawar nya gitu. Mewah bgt pokok nya, aku lupa blm simpan di markah, ada yg tau gak ya?? 😭😭"
2023-02-15 14:55:19+00:00,convomf,💙 hubungan semu tu gimana Mksd nya?
2023-02-15 14:55:09+00:00,convomf,💙 cheer me up pls aku abis putus
2023-02-15 14:54:59+00:00,convomf,"💙 ada ga sih novel yang kaya series bumi gitu? Yang sambung menyambung dan ceritanya seru banget, sender lagi nyari novel yang sambung menyambung gitu seruuuu"
2023-02-15 14:54:30+00:00,convomf,"he thinks he's a player, we call him ""sasimo"" 💙"
2023-02-15 14:51:35+00:00,convomf,💙 minimal lima kata.. https://t.co/M5LM0rpWOv
2023-02-15 14:51:28+00:00,convomf,💙 saranin pengharum ruangan yang wangi dongg buat di kamar hehe
2023-02-15 14:51:00+00:00,convomf,Navy sama pink kalo digabung cocok nggak? 💙
2023-02-15 14:50:45+00:00,convomf,💙 pertama kali join kepanitiaan ngambil div konsum keberatan gak sih?
