datetime,username,content
2022-12-08 01:35:13+00:00,convomfs,"Sekarang apa apa kaya standar cantik itu harus chindo ya, sender jalan sama temen cowo ngomongin chindo, sama yang lain juga sama 🤍"
2022-12-08 01:35:05+00:00,convomfs,🤍 iri iri iri iri iri iri iri iri
2022-12-08 01:30:07+00:00,convomfs,🤍 tolong dongg hehe tia!🫶🏻🫶🏻🫶🏻 https://t.co/y4hnAUjZ5n
2022-12-08 01:28:44+00:00,convomfs,"🤍 gais mau nanya, ini kucingnya jamuran kah atau gimana??? btw ini meng disekolahku https://t.co/yPIGvtClYp"
2022-12-08 01:25:45+00:00,convomfs,💭 self rewardku tiap minggu adalah pas sabtunya naik ojol biar cepet sampe rumah😁 karena biasanya macet²an naik angkutan umum. Kalau kalian?
2022-12-08 01:25:44+00:00,convomfs,"🤍 tbtb kepikiran, tahun kemaren ak ganti chairmate sampe 4 kali dlm 1 tahun. apa aku sebikin gnyaman itu ya😭 chairmate terakhir tu ky terpaksa karna mau naik kls, abis naik kls dia lgsg pindah sekolah😭😭"
2022-12-08 01:23:42+00:00,convomfs,🤍 mau nonton tapi dimanaaaaa 😭🙏🏼🙏🏼🙏🏼 https://t.co/aaKjRGyCmK
2022-12-08 01:23:07+00:00,convomfs,💭 cara biar twit ada tulisan kayak gitu gimana ya? https://t.co/flpxngSkEg
2022-12-08 01:20:36+00:00,convomfs,"💭 guys kira"" bagusan dan awetan yang mana, buat anak sma biar bisa sampe kuliah? atau ada rekomendasi lain? terima kasih https://t.co/DuNw7ttxrq"
2022-12-08 01:20:25+00:00,convomfs,tangan kalian pernah gksih gatel kek yang gatelnya klo digaruk jd agk panas gtu😭 pls help ini gimana ya biar ga gatel lg😭 btw ini jd agk melenting gtu dikit🥹 💭 https://t.co/UOkTE3OZ3q
2022-12-08 01:20:04+00:00,convomfs,🤍 sick and tired
2022-12-08 01:18:15+00:00,convomfs,yg dokter atau tau mslh ini😭kakiku sakit bgt rasanya
